id,name,rarity,image_filename,sort_order
p208-shiny,Steelix Shiny,rare,p208-shiny.png,208002082
p209-shiny,Snubbull Shiny,common,p209-shiny.png,209002092
p21-shiny,Spearow Shiny,common,p21-shiny.png,21000212
p210-shiny,Granbull Shiny,rare,p210-shiny.png,210002102
p211-shiny,Qwilfish Shiny,common,p211-shiny.png,211002112
p212-shiny,Scizor Shiny,rare,p212-shiny.png,212002122
p213-shiny,Shuckle Shiny,common,p213-shiny.png,213002132
p214-shiny,Heracross Shiny,common,p214-shiny.png,214002142
p215-shiny,Sneasel Shiny,common,p215-shiny.png,215002152
p216-shiny,Teddiursa Shiny,common,p216-shiny.png,216002162
p217-shiny,Ursaring Shiny,rare,p217-shiny.png,217002172
p218-shiny,Slugma Shiny,common,p218-shiny.png,218002182
p219-shiny,Magcargo Shiny,rare,p219-shiny.png,219002192
p22-shiny,Fearow Shiny,rare,p22-shiny.png,22000222
p220-shiny,Swinub Shiny,common,p220-shiny.png,220002202
p221-shiny,Piloswine Shiny,rare,p221-shiny.png,221002212
p222-shiny,Corsola Shiny,common,p222-shiny.png,222002222
p223-shiny,Remoraid Shiny,common,p223-shiny.png,223002232
p224-shiny,Octillery Shiny,rare,p224-shiny.png,224002242
p225-shiny,Delibird Shiny,common,p225-shiny.png,225002252
p226-shiny,Mantine Shiny,rare,p226-shiny.png,226002262
p227-shiny,Skarmory Shiny,common,p227-shiny.png,227002272
p228-shiny,Houndour Shiny,common,p228-shiny.png,228002282
p229-shiny,Houndoom Shiny,rare,p229-shiny.png,229002292
p23-shiny,Ekans Shiny,common,p23-shiny.png,23000232
p230-shiny,Kingdra Shiny,epic,p230-shiny.png,230002302
p231-shiny,Phanpy Shiny,common,p231-shiny.png,231002312
p232-shiny,Donphan Shiny,rare,p232-shiny.png,232002322
p233-shiny,Porygon2 Shiny,rare,p233-shiny.png,233002332
p234-shiny,Stantler Shiny,common,p234-shiny.png,234002342
p235-shiny,Smeargle Shiny,common,p235-shiny.png,235002352
p236-shiny,Tyrogue Shiny,common,p236-shiny.png,236002362
p237-shiny,Hitmontop Shiny,rare,p237-shiny.png,237002372
p238-shiny,Smoochum Shiny,common,p238-shiny.png,238002382
p239-shiny,Elekid Shiny,common,p239-shiny.png,239002392
p24-shiny,Arbok Shiny,rare,p24-shiny.png,24000242
p240-shiny,Magby Shiny,common,p240-shiny.png,240002402
p241-shiny,Miltank Shiny,common,p241-shiny.png,241002412
p242-shiny,Blissey Shiny,epic,p242-shiny.png,242002422
p243-shiny,Raikou Shiny,legendary,p243-shiny.png,243002432
p244-shiny,Entei Shiny,legendary,p244-shiny.png,244002442
p245-shiny,Suicune Shiny,legendary,p245-shiny.png,245002452
p246-shiny,Larvitar Shiny,common,p246-shiny.png,246002462
p247-shiny,Pupitar Shiny,rare,p247-shiny.png,247002472
p248-shiny,Tyranitar Shiny,epic,p248-shiny.png,248002482
p249-shiny,Lugia Shiny,legendary,p249-shiny.png,249002492
p25-shiny,Pikachu Shiny,rare,p25-shiny.png,25000252
p250-shiny,Ho Oh Shiny,legendary,p250-shiny.png,250002502
p251-shiny,Celebi Shiny,legendary,p251-shiny.png,251002512
p252-shiny,Treecko Shiny,common,p252-shiny.png,252002522
p253-shiny,Grovyle Shiny,rare,p253-shiny.png,253002532
p254-shiny,Sceptile Shiny,epic,p254-shiny.png,254002542
p255-shiny,Torchic Shiny,common,p255-shiny.png,255002552
p256-shiny,Combusken Shiny,rare,p256-shiny.png,256002562
p257-shiny,Blaziken Shiny,epic,p257-shiny.png,257002572
p258-shiny,Mudkip Shiny,common,p258-shiny.png,258002582
p259-shiny,Marshtomp Shiny,rare,p259-shiny.png,259002592
p26-shiny,Raichu Shiny,epic,p26-shiny.png,26000262
p260-shiny,Swampert Shiny,epic,p260-shiny.png,260002602
p261-shiny,Poochyena Shiny,common,p261-shiny.png,261002612
p262-shiny,Mightyena Shiny,rare,p262-shiny.png,262002622
p263-shiny,Zigzagoon Shiny,common,p263-shiny.png,263002632
p264-shiny,Linoone Shiny,rare,p264-shiny.png,264002642
p265-shiny,Wurmple Shiny,common,p265-shiny.png,265002652
p266-shiny,Silcoon Shiny,rare,p266-shiny.png,266002662
p267-shiny,Beautifly Shiny,epic,p267-shiny.png,267002672
p268-shiny,Cascoon Shiny,rare,p268-shiny.png,268002682
p269-shiny,Dustox Shiny,epic,p269-shiny.png,269002692
p27-shiny,Sandshrew Shiny,common,p27-shiny.png,27000272
p270-shiny,Lotad Shiny,common,p270-shiny.png,270002702
p271-shiny,Lombre Shiny,rare,p271-shiny.png,271002712
p272-shiny,Ludicolo Shiny,epic,p272-shiny.png,272002722
p273-shiny,Seedot Shiny,common,p273-shiny.png,273002732
p274-shiny,Nuzleaf Shiny,rare,p274-shiny.png,274002742
p275-shiny,Shiftry Shiny,epic,p275-shiny.png,275002752
p276-shiny,Taillow Shiny,common,p276-shiny.png,276002762
p277-shiny,Swellow Shiny,rare,p277-shiny.png,277002772
p278-shiny,Wingull Shiny,common,p278-shiny.png,278002782
p279-shiny,Pelipper Shiny,rare,p279-shiny.png,279002792
p28-shiny,Sandslash Shiny,rare,p28-shiny.png,28000282
p280-shiny,Ralts Shiny,common,p280-shiny.png,280002802
p281-shiny,Kirlia Shiny,rare,p281-shiny.png,281002812
p282-shiny,Gardevoir Shiny,epic,p282-shiny.png,282002822
p283-shiny,Surskit Shiny,common,p283-shiny.png,283002832
p284-shiny,Masquerain Shiny,rare,p284-shiny.png,284002842
p285-shiny,Shroomish Shiny,common,p285-shiny.png,285002852
p286-shiny,Breloom Shiny,rare,p286-shiny.png,286002862
p287-shiny,Slakoth Shiny,common,p287-shiny.png,287002872
p288-shiny,Vigoroth Shiny,rare,p288-shiny.png,288002882
p289-shiny,Slaking Shiny,epic,p289-shiny.png,289002892
p29-shiny,Nidoran F Shiny,common,p29-shiny.png,29000292
p290-shiny,Nincada Shiny,common,p290-shiny.png,290002902
p291-shiny,Ninjask Shiny,rare,p291-shiny.png,291002912
p292-shiny,Shedinja Shiny,rare,p292-shiny.png,292002922
p293-shiny,Whismur Shiny,common,p293-shiny.png,293002932
p294-shiny,Loudred Shiny,rare,p294-shiny.png,294002942
p295-shiny,Exploud Shiny,epic,p295-shiny.png,295002952
p296-shiny,Makuhita Shiny,common,p296-shiny.png,296002962
p297-shiny,Hariyama Shiny,rare,p297-shiny.png,297002972
p298-shiny,Azurill Shiny,common,p298-shiny.png,298002982
p299-shiny,Nosepass Shiny,common,p299-shiny.png,299002992
p3-shiny,Venusaur Shiny,epic,p3-shiny.png,3000032
p30-shiny,Nidorina Shiny,rare,p30-shiny.png,30000302
p300-shiny,Skitty Shiny,common,p300-shiny.png,300003002
p301-shiny,Delcatty Shiny,rare,p301-shiny.png,301003012
p302-shiny,Sableye Shiny,common,p302-shiny.png,302003022
p303-shiny,Mawile Shiny,common,p303-shiny.png,303003032
p304-shiny,Aron Shiny,common,p304-shiny.png,304003042
p305-shiny,Lairon Shiny,rare,p305-shiny.png,305003052
p306-shiny,Aggron Shiny,epic,p306-shiny.png,306003062
p307-shiny,Meditite Shiny,common,p307-shiny.png,307003072
p308-shiny,Medicham Shiny,rare,p308-shiny.png,308003082
p309-shiny,Electrike Shiny,common,p309-shiny.png,309003092
p31-shiny,Nidoqueen Shiny,epic,p31-shiny.png,31000312
p310-shiny,Manectric Shiny,rare,p310-shiny.png,310003102
p311-shiny,Plusle Shiny,common,p311-shiny.png,311003112
p312-shiny,Minun Shiny,common,p312-shiny.png,312003122
p313-shiny,Volbeat Shiny,common,p313-shiny.png,313003132
p314-shiny,Illumise Shiny,common,p314-shiny.png,314003142
p315-shiny,Roselia Shiny,rare,p315-shiny.png,315003152
p316-shiny,Gulpin Shiny,common,p316-shiny.png,316003162
p317-shiny,Swalot Shiny,rare,p317-shiny.png,317003172
p318-shiny,Carvanha Shiny,common,p318-shiny.png,318003182
p319-shiny,Sharpedo Shiny,rare,p319-shiny.png,319003192
p32-shiny,Nidoran M Shiny,common,p32-shiny.png,32000322
p320-shiny,Wailmer Shiny,common,p320-shiny.png,320003202
p321-shiny,Wailord Shiny,rare,p321-shiny.png,321003212
p322-shiny,Numel Shiny,common,p322-shiny.png,322003222
p323-shiny,Camerupt Shiny,rare,p323-shiny.png,323003232
p324-shiny,Torkoal Shiny,common,p324-shiny.png,324003242
p325-shiny,Spoink Shiny,common,p325-shiny.png,325003252
p326-shiny,Grumpig Shiny,rare,p326-shiny.png,326003262
p327-shiny,Spinda Shiny,common,p327-shiny.png,327003272
p328-shiny,Trapinch Shiny,common,p328-shiny.png,328003282
p329-shiny,Vibrava Shiny,rare,p329-shiny.png,329003292
p33-shiny,Nidorino Shiny,rare,p33-shiny.png,33000332
p330-shiny,Flygon Shiny,epic,p330-shiny.png,330003302
p331-shiny,Cacnea Shiny,common,p331-shiny.png,331003312
p332-shiny,Cacturne Shiny,rare,p332-shiny.png,332003322
p333-shiny,Swablu Shiny,common,p333-shiny.png,333003332
p334-shiny,Altaria Shiny,rare,p334-shiny.png,334003342
p335-shiny,Zangoose Shiny,common,p335-shiny.png,335003352
p336-shiny,Seviper Shiny,common,p336-shiny.png,336003362
p337-shiny,Lunatone Shiny,common,p337-shiny.png,337003372
p338-shiny,Solrock Shiny,common,p338-shiny.png,338003382
p339-shiny,Barboach Shiny,common,p339-shiny.png,339003392
p34-shiny,Nidoking Shiny,epic,p34-shiny.png,34000342
p340-shiny,Whiscash Shiny,rare,p340-shiny.png,340003402
p341-shiny,Corphish Shiny,common,p341-shiny.png,341003412
p342-shiny,Crawdaunt Shiny,rare,p342-shiny.png,342003422
p343-shiny,Baltoy Shiny,common,p343-shiny.png,343003432
p344-shiny,Claydol Shiny,rare,p344-shiny.png,344003442
p345-shiny,Lileep Shiny,common,p345-shiny.png,345003452
p346-shiny,Cradily Shiny,rare,p346-shiny.png,346003462
p347-shiny,Anorith Shiny,common,p347-shiny.png,347003472
p348-shiny,Armaldo Shiny,rare,p348-shiny.png,348003482
p349-shiny,Feebas Shiny,common,p349-shiny.png,349003492
p35-shiny,Clefairy Shiny,rare,p35-shiny.png,35000352
p350-shiny,Milotic Shiny,rare,p350-shiny.png,350003502
p351-shiny,Castform Shiny,common,p351-shiny.png,351003512
p352-shiny,Kecleon Shiny,common,p352-shiny.png,352003522
p353-shiny,Shuppet Shiny,common,p353-shiny.png,353003532
p354-shiny,Banette Shiny,rare,p354-shiny.png,354003542
p355-shiny,Duskull Shiny,common,p355-shiny.png,355003552
p356-shiny,Dusclops Shiny,rare,p356-shiny.png,356003562
p357-shiny,Tropius Shiny,common,p357-shiny.png,357003572
p358-shiny,Chimecho Shiny,rare,p358-shiny.png,358003582
p359-shiny,Absol Shiny,common,p359-shiny.png,359003592
p36-shiny,Clefable Shiny,epic,p36-shiny.png,36000362
p360-shiny,Wynaut Shiny,common,p360-shiny.png,360003602
p361-shiny,Snorunt Shiny,common,p361-shiny.png,361003612
p362-shiny,Glalie Shiny,rare,p362-shiny.png,362003622
p363-shiny,Spheal Shiny,common,p363-shiny.png,363003632
p364-shiny,Sealeo Shiny,rare,p364-shiny.png,364003642
p365-shiny,Walrein Shiny,epic,p365-shiny.png,365003652
p366-shiny,Clamperl Shiny,common,p366-shiny.png,366003662
p367-shiny,Huntail Shiny,rare,p367-shiny.png,367003672
p368-shiny,Gorebyss Shiny,rare,p368-shiny.png,368003682
p369-shiny,Relicanth Shiny,common,p369-shiny.png,369003692
p37-shiny,Vulpix Shiny,common,p37-shiny.png,37000372
p370-shiny,Luvdisc Shiny,common,p370-shiny.png,370003702
p371-shiny,Bagon Shiny,common,p371-shiny.png,371003712
p372-shiny,Shelgon Shiny,rare,p372-shiny.png,372003722
p373-shiny,Salamence Shiny,epic,p373-shiny.png,373003732
p374-shiny,Beldum Shiny,common,p374-shiny.png,374003742
p375-shiny,Metang Shiny,rare,p375-shiny.png,375003752
p376-shiny,Metagross Shiny,epic,p376-shiny.png,376003762
p377-shiny,Regirock Shiny,legendary,p377-shiny.png,377003772
p378-shiny,Regice Shiny,legendary,p378-shiny.png,378003782
p379-shiny,Registeel Shiny,legendary,p379-shiny.png,379003792
p38-shiny,Ninetales Shiny,rare,p38-shiny.png,38000382
p380-shiny,Latias Shiny,legendary,p380-shiny.png,380003802
p381-shiny,Latios Shiny,legendary,p381-shiny.png,381003812
p382-shiny,Kyogre Shiny,legendary,p382-shiny.png,382003822
p383-shiny,Groudon Shiny,legendary,p383-shiny.png,383003832
p384-shiny,Rayquaza Shiny,legendary,p384-shiny.png,384003842
p385-shiny,Jirachi Shiny,legendary,p385-shiny.png,385003852
p386-shiny,Deoxys Normal Shiny,legendary,p386-shiny.png,386003862
p387-shiny,Turtwig Shiny,common,p387-shiny.png,387003872
p388-shiny,Grotle Shiny,rare,p388-shiny.png,388003882
p389-shiny,Torterra Shiny,epic,p389-shiny.png,389003892
p39-shiny,Jigglypuff Shiny,rare,p39-shiny.png,39000392
p390-shiny,Chimchar Shiny,common,p390-shiny.png,390003902
p391-shiny,Monferno Shiny,rare,p391-shiny.png,391003912
p392-shiny,Infernape Shiny,epic,p392-shiny.png,392003922
p393-shiny,Piplup Shiny,common,p393-shiny.png,393003932
p394-shiny,Prinplup Shiny,rare,p394-shiny.png,394003942
p395-shiny,Empoleon Shiny,epic,p395-shiny.png,395003952
p396-shiny,Starly Shiny,common,p396-shiny.png,396003962
p397-shiny,Staravia Shiny,rare,p397-shiny.png,397003972
p398-shiny,Staraptor Shiny,epic,p398-shiny.png,398003982
p399-shiny,Bidoof Shiny,common,p399-shiny.png,399003992
p4-shiny,Charmander Shiny,common,p4-shiny.png,4000042
p40-shiny,Wigglytuff Shiny,epic,p40-shiny.png,40000402
p400-shiny,Bibarel Shiny,rare,p400-shiny.png,400004002
p401-shiny,Kricketot Shiny,common,p401-shiny.png,401004012
p402-shiny,Kricketune Shiny,rare,p402-shiny.png,402004022
p403-shiny,Shinx Shiny,common,p403-shiny.png,403004032
p404-shiny,Luxio Shiny,rare,p404-shiny.png,404004042
p405-shiny,Luxray Shiny,epic,p405-shiny.png,405004052
p406-shiny,Budew Shiny,common,p406-shiny.png,406004062
p407-shiny,Roserade Shiny,epic,p407-shiny.png,407004072
p408-shiny,Cranidos Shiny,common,p408-shiny.png,408004082
p409-shiny,Rampardos Shiny,rare,p409-shiny.png,409004092
p41-shiny,Zubat Shiny,common,p41-shiny.png,41000412
p410-shiny,Shieldon Shiny,common,p410-shiny.png,410004102
p411-shiny,Bastiodon Shiny,rare,p411-shiny.png,411004112
p412-form-sandy-shiny,Burmy Sandy Shiny,common,p412-form-sandy-shiny.png,412004122
p412-form-trash-shiny,Burmy Trash Shiny,common,p412-form-trash-shiny.png,412004122
p412-shiny,Burmy Shiny,common,p412-shiny.png,412004122
p413-shiny,Wormadam Plant Shiny,rare,p413-shiny.png,413004132
p414-shiny,Mothim Shiny,rare,p414-shiny.png,414004142
p415-shiny,Combee Shiny,common,p415-shiny.png,415004152
p416-shiny,Vespiquen Shiny,rare,p416-shiny.png,416004162
p417-shiny,Pachirisu Shiny,common,p417-shiny.png,417004172
p418-shiny,Buizel Shiny,common,p418-shiny.png,418004182
p419-shiny,Floatzel Shiny,rare,p419-shiny.png,419004192
p42-shiny,Golbat Shiny,rare,p42-shiny.png,42000422
p420-shiny,Cherubi Shiny,common,p420-shiny.png,420004202
p421-form-sunshine-shiny,Cherrim Sunshine Shiny,rare,p421-form-sunshine-shiny.png,421004212
p421-shiny,Cherrim Shiny,rare,p421-shiny.png,421004212
p422-form-east-shiny,Shellos East Shiny,common,p422-form-east-shiny.png,422004222
p422-shiny,Shellos Shiny,common,p422-shiny.png,422004222
p423-form-east-shiny,Gastrodon East Shiny,rare,p423-form-east-shiny.png,423004232
p423-shiny,Gastrodon Shiny,rare,p423-shiny.png,423004232
p424-shiny,Ambipom Shiny,rare,p424-shiny.png,424004242
p425-shiny,Drifloon Shiny,common,p425-shiny.png,425004252
p426-shiny,Drifblim Shiny,rare,p426-shiny.png,426004262
p427-shiny,Buneary Shiny,common,p427-shiny.png,427004272
p428-shiny,Lopunny Shiny,rare,p428-shiny.png,428004282
p429-shiny,Mismagius Shiny,rare,p429-shiny.png,429004292
p43-shiny,Oddish Shiny,common,p43-shiny.png,43000432
p430-shiny,Honchkrow Shiny,rare,p430-shiny.png,430004302
p431-shiny,Glameow Shiny,common,p431-shiny.png,431004312
p432-shiny,Purugly Shiny,rare,p432-shiny.png,432004322
p433-shiny,Chingling Shiny,common,p433-shiny.png,433004332
p434-shiny,Stunky Shiny,common,p434-shiny.png,434004342
p435-shiny,Skuntank Shiny,rare,p435-shiny.png,435004352
p436-shiny,Bronzor Shiny,common,p436-shiny.png,436004362
p437-shiny,Bronzong Shiny,rare,p437-shiny.png,437004372
p438-shiny,Bonsly Shiny,common,p438-shiny.png,438004382
p439-shiny,Mime Jr Shiny,common,p439-shiny.png,439004392
p44-shiny,Gloom Shiny,rare,p44-shiny.png,44000442
p440-shiny,Happiny Shiny,common,p440-shiny.png,440004402
p441-shiny,Chatot Shiny,common,p441-shiny.png,441004412
p442-shiny,Spiritomb Shiny,common,p442-shiny.png,442004422
p443-shiny,Gible Shiny,common,p443-shiny.png,443004432
p444-shiny,Gabite Shiny,rare,p444-shiny.png,444004442
p445-shiny,Garchomp Shiny,epic,p445-shiny.png,445004452
p446-shiny,Munchlax Shiny,common,p446-shiny.png,446004462
p447-shiny,Riolu Shiny,common,p447-shiny.png,447004472
p448-shiny,Lucario Shiny,rare,p448-shiny.png,448004482
p449-shiny,Hippopotas Shiny,common,p449-shiny.png,449004492
p45-shiny,Vileplume Shiny,epic,p45-shiny.png,45000452
p450-shiny,Hippowdon Shiny,rare,p450-shiny.png,450004502
p451-shiny,Skorupi Shiny,common,p451-shiny.png,451004512
p452-shiny,Drapion Shiny,rare,p452-shiny.png,452004522
p453-shiny,Croagunk Shiny,common,p453-shiny.png,453004532
p454-shiny,Toxicroak Shiny,rare,p454-shiny.png,454004542
p455-shiny,Carnivine Shiny,common,p455-shiny.png,455004552
p456-shiny,Finneon Shiny,common,p456-shiny.png,456004562
p457-shiny,Lumineon Shiny,rare,p457-shiny.png,457004572
p458-shiny,Mantyke Shiny,common,p458-shiny.png,458004582
p459-shiny,Snover Shiny,common,p459-shiny.png,459004592
p46-shiny,Paras Shiny,common,p46-shiny.png,46000462
p460-shiny,Abomasnow Shiny,rare,p460-shiny.png,460004602
p461-shiny,Weavile Shiny,rare,p461-shiny.png,461004612
p462-shiny,Magnezone Shiny,epic,p462-shiny.png,462004622
p463-shiny,Lickilicky Shiny,rare,p463-shiny.png,463004632
p464-shiny,Rhyperior Shiny,epic,p464-shiny.png,464004642
p465-shiny,Tangrowth Shiny,rare,p465-shiny.png,465004652
p466-shiny,Electivire Shiny,epic,p466-shiny.png,466004662
p467-shiny,Magmortar Shiny,epic,p467-shiny.png,467004672
p468-shiny,Togekiss Shiny,epic,p468-shiny.png,468004682
p469-shiny,Yanmega Shiny,rare,p469-shiny.png,469004692
p47-shiny,Parasect Shiny,rare,p47-shiny.png,47000472
p470-shiny,Leafeon Shiny,rare,p470-shiny.png,470004702
p471-shiny,Glaceon Shiny,rare,p471-shiny.png,471004712
p472-shiny,Gliscor Shiny,rare,p472-shiny.png,472004722
p473-shiny,Mamoswine Shiny,epic,p473-shiny.png,473004732
p474-shiny,Porygon Z Shiny,epic,p474-shiny.png,474004742
p475-shiny,Gallade Shiny,epic,p475-shiny.png,475004752
p476-shiny,Probopass Shiny,rare,p476-shiny.png,476004762
p477-shiny,Dusknoir Shiny,epic,p477-shiny.png,477004772
p478-shiny,Froslass Shiny,rare,p478-shiny.png,478004782
p479-shiny,Rotom Shiny,common,p479-shiny.png,479004792
p48-shiny,Venonat Shiny,common,p48-shiny.png,48000482
p480-shiny,Uxie Shiny,legendary,p480-shiny.png,480004802
p481-shiny,Mesprit Shiny,legendary,p481-shiny.png,481004812
p482-shiny,Azelf Shiny,legendary,p482-shiny.png,482004822
p483-shiny,Dialga Shiny,legendary,p483-shiny.png,483004832
p484-shiny,Palkia Shiny,legendary,p484-shiny.png,484004842
p485-shiny,Heatran Shiny,legendary,p485-shiny.png,485004852
p486-shiny,Regigigas Shiny,legendary,p486-shiny.png,486004862
p487-shiny,Giratina Altered Shiny,legendary,p487-shiny.png,487004872
p488-shiny,Cresselia Shiny,legendary,p488-shiny.png,488004882
p489-shiny,Phione Shiny,legendary,p489-shiny.png,489004892
p49-shiny,Venomoth Shiny,rare,p49-shiny.png,49000492
p490-shiny,Manaphy Shiny,legendary,p490-shiny.png,490004902
p491-shiny,Darkrai Shiny,legendary,p491-shiny.png,491004912
p492-shiny,Shaymin Land Shiny,legendary,p492-shiny.png,492004922
p493-form-bug-shiny,Arceus Bug Shiny,legendary,p493-form-bug-shiny.png,493004932
p493-form-dark-shiny,Arceus Dark Shiny,legendary,p493-form-dark-shiny.png,493004932
p493-form-dragon-shiny,Arceus Dragon Shiny,legendary,p493-form-dragon-shiny.png,493004932
p493-form-electric-shiny,Arceus Electric Shiny,legendary,p493-form-electric-shiny.png,493004932
p493-form-fairy-shiny,Arceus Fairy Shiny,legendary,p493-form-fairy-shiny.png,493004932
p493-form-fighting-shiny,Arceus Fighting Shiny,legendary,p493-form-fighting-shiny.png,493004932
p493-form-fire-shiny,Arceus Fire Shiny,legendary,p493-form-fire-shiny.png,493004932
p493-form-flying-shiny,Arceus Flying Shiny,legendary,p493-form-flying-shiny.png,493004932
p493-form-ghost-shiny,Arceus Ghost Shiny,legendary,p493-form-ghost-shiny.png,493004932
p493-form-grass-shiny,Arceus Grass Shiny,legendary,p493-form-grass-shiny.png,493004932
p493-form-ground-shiny,Arceus Ground Shiny,legendary,p493-form-ground-shiny.png,493004932
p493-form-ice-shiny,Arceus Ice Shiny,legendary,p493-form-ice-shiny.png,493004932
p493-form-poison-shiny,Arceus Poison Shiny,legendary,p493-form-poison-shiny.png,493004932
p493-form-psychic-shiny,Arceus Psychic Shiny,legendary,p493-form-psychic-shiny.png,493004932
p493-form-rock-shiny,Arceus Rock Shiny,legendary,p493-form-rock-shiny.png,493004932
p493-form-steel-shiny,Arceus Steel Shiny,legendary,p493-form-steel-shiny.png,493004932
p493-form-unknown-shiny,Arceus Unknown Shiny,legendary,p493-form-unknown-shiny.png,493004932
p493-form-water-shiny,Arceus Water Shiny,legendary,p493-form-water-shiny.png,493004932
p493-shiny,Arceus Shiny,legendary,p493-shiny.png,493004932
p494-shiny,Victini Shiny,legendary,p494-shiny.png,494004942
p495-shiny,Snivy Shiny,common,p495-shiny.png,495004952
p496-shiny,Servine Shiny,rare,p496-shiny.png,496004962
p497-shiny,Serperior Shiny,epic,p497-shiny.png,497004972
p498-shiny,Tepig Shiny,common,p498-shiny.png,498004982
p499-shiny,Pignite Shiny,rare,p499-shiny.png,499004992
p5-shiny,Charmeleon Shiny,rare,p5-shiny.png,5000052
p50-shiny,Diglett Shiny,common,p50-shiny.png,50000502
p500-shiny,Emboar Shiny,epic,p500-shiny.png,500005002
p501-shiny,Oshawott Shiny,common,p501-shiny.png,501005012
p502-shiny,Dewott Shiny,rare,p502-shiny.png,502005022
p503-shiny,Samurott Shiny,epic,p503-shiny.png,503005032
p504-shiny,Patrat Shiny,common,p504-shiny.png,504005042
p505-shiny,Watchog Shiny,rare,p505-shiny.png,505005052
p506-shiny,Lillipup Shiny,common,p506-shiny.png,506005062
p507-shiny,Herdier Shiny,rare,p507-shiny.png,507005072
p508-shiny,Stoutland Shiny,epic,p508-shiny.png,508005082
p509-shiny,Purrloin Shiny,common,p509-shiny.png,509005092
p51-shiny,Dugtrio Shiny,rare,p51-shiny.png,51000512
p510-shiny,Liepard Shiny,rare,p510-shiny.png,510005102
p511-shiny,Pansage Shiny,common,p511-shiny.png,511005112
p512-shiny,Simisage Shiny,rare,p512-shiny.png,512005122
p513-shiny,Pansear Shiny,common,p513-shiny.png,513005132
p514-shiny,Simisear Shiny,rare,p514-shiny.png,514005142
p515-shiny,Panpour Shiny,common,p515-shiny.png,515005152
p516-shiny,Simipour Shiny,rare,p516-shiny.png,516005162
p517-shiny,Munna Shiny,common,p517-shiny.png,517005172
p518-shiny,Musharna Shiny,rare,p518-shiny.png,518005182
p519-shiny,Pidove Shiny,common,p519-shiny.png,519005192
p52-shiny,Meowth Shiny,common,p52-shiny.png,52000522
p520-shiny,Tranquill Shiny,rare,p520-shiny.png,520005202
p521-shiny,Unfezant Shiny,epic,p521-shiny.png,521005212
p522-shiny,Blitzle Shiny,common,p522-shiny.png,522005222
p523-shiny,Zebstrika Shiny,rare,p523-shiny.png,523005232
p524-shiny,Roggenrola Shiny,common,p524-shiny.png,524005242
p525-shiny,Boldore Shiny,rare,p525-shiny.png,525005252
p526-shiny,Gigalith Shiny,epic,p526-shiny.png,526005262
p527-shiny,Woobat Shiny,common,p527-shiny.png,527005272
p528-shiny,Swoobat Shiny,rare,p528-shiny.png,528005282
p529-shiny,Drilbur Shiny,common,p529-shiny.png,529005292
p53-shiny,Persian Shiny,rare,p53-shiny.png,53000532
p530-shiny,Excadrill Shiny,rare,p530-shiny.png,530005302
p531-shiny,Audino Shiny,common,p531-shiny.png,531005312
p532-shiny,Timburr Shiny,common,p532-shiny.png,532005322
p533-shiny,Gurdurr Shiny,rare,p533-shiny.png,533005332
p534-shiny,Conkeldurr Shiny,epic,p534-shiny.png,534005342
p535-shiny,Tympole Shiny,common,p535-shiny.png,535005352
p536-shiny,Palpitoad Shiny,rare,p536-shiny.png,536005362
p537-shiny,Seismitoad Shiny,epic,p537-shiny.png,537005372
p538-shiny,Throh Shiny,common,p538-shiny.png,538005382
p539-shiny,Sawk Shiny,common,p539-shiny.png,539005392
p54-shiny,Psyduck Shiny,common,p54-shiny.png,54000542
p540-shiny,Sewaddle Shiny,common,p540-shiny.png,540005402
p541-shiny,Swadloon Shiny,rare,p541-shiny.png,541005412
p542-shiny,Leavanny Shiny,epic,p542-shiny.png,542005422
p543-shiny,Venipede Shiny,common,p543-shiny.png,543005432
p544-shiny,Whirlipede Shiny,rare,p544-shiny.png,544005442
p545-shiny,Scolipede Shiny,epic,p545-shiny.png,545005452
p546-shiny,Cottonee Shiny,common,p546-shiny.png,546005462
p547-shiny,Whimsicott Shiny,rare,p547-shiny.png,547005472
p548-shiny,Petilil Shiny,common,p548-shiny.png,548005482
p549-shiny,Lilligant Shiny,rare,p549-shiny.png,549005492
p55-shiny,Golduck Shiny,rare,p55-shiny.png,55000552
p550-shiny,Basculin Red Striped Shiny,common,p550-shiny.png,550005502
p551-shiny,Sandile Shiny,common,p551-shiny.png,551005512
p552-shiny,Krokorok Shiny,rare,p552-shiny.png,552005522
p553-shiny,Krookodile Shiny,epic,p553-shiny.png,553005532
p554-shiny,Darumaka Shiny,common,p554-shiny.png,554005542
p555-shiny,Darmanitan Standard Shiny,rare,p555-shiny.png,555005552
p556-shiny,Maractus Shiny,common,p556-shiny.png,556005562
p557-shiny,Dwebble Shiny,common,p557-shiny.png,557005572
p558-shiny,Crustle Shiny,rare,p558-shiny.png,558005582
p559-shiny,Scraggy Shiny,common,p559-shiny.png,559005592
p56-shiny,Mankey Shiny,common,p56-shiny.png,56000562
p560-shiny,Scrafty Shiny,rare,p560-shiny.png,560005602
p561-shiny,Sigilyph Shiny,common,p561-shiny.png,561005612
p562-shiny,Yamask Shiny,common,p562-shiny.png,562005622
p563-shiny,Cofagrigus Shiny,rare,p563-shiny.png,563005632
p564-shiny,Tirtouga Shiny,common,p564-shiny.png,564005642
p565-shiny,Carracosta Shiny,rare,p565-shiny.png,565005652
p566-shiny,Archen Shiny,common,p566-shiny.png,566005662
p567-shiny,Archeops Shiny,rare,p567-shiny.png,567005672
